pair_id,jd_text,cv_text,"label (1=relevant, 0=not_relevant)",Q2_dealbreaker (Yes/No/Uncertain),annotator_id
4523,"TITLE: Chuyên Gia Phát Triển Kinh Doanh - Khu Vực Hà Nội | REQ: - Trình độ: Tốt nghiệp ĐH chuyên ngành Kinh doanh, ĐTVT, CNTT- Chuyên ngành: Khối ngành kinh tế, ĐTVT, CNTT- Giới tính: Nam- Độ tuổi: >30- Kinh nghiệm và năng lực: Có kinh nghiệm kinh doanh dự án, KH doanh nghiệp.- Tính cách: Nhiệt tình, cẩn thận, tỉ mỉ. Kỹ năng:- Có tính cách cởi mở, thân thiện.- Kỹ năng ứng biến và xử lý tình huống tốt.- Kỹ năng word/exel- Khả năng làm việc độc lập- Khả năng giải quyết vấn đề- Khả năng đàm phán, giao tiếp tốt. | DESC: -. Nghiên cứu, phân tích, nắm bắt nhu cầu của khách hàng về các giải pháp giáo dục để tìm kiếm vànhận diện các cơ hội kinh doanh.- Tìm kiếm, xây dựng và phát triển mạng lưới khách hàng tiềm năng để tạo mối quan hệ hợp tác, giớithiệu các sản phẩm, giải pháp giáo dục của Công ty.- Tham mưu, tư vấn cho Ban lãnh đạo các chiến lược kinh doanh, thị trường, giải pháp, kênh phânphối. Ngoài ra, còn hỗ trợ về công tác tiêu thụ, đưa các sản phẩm của BU giáo dục tới các khách hàngtrong và ngoài nước.- Xây dựng và lên ý tưởng triển khai các sáng kiến kinh doanh, đánh giá và đo lường hiệu quả để làmcơ sở cho việc nhân rộng hoạt động của các mô hình kinh doanh.","DESIRED JOB: Thực tập sinh chứng từ/ kinh doanh xuất nhập khẩu/logistics | SKILLS: - Chăm chỉ, nhanh nhẹn, nhiệt tình, trách nhiệm - Kỹ năng thuyết trình tốt - Có khả năng thích nghi nhanh với môi trường làm việc - Kỹ năng tổ chức và quản lý công việc hiệu quả - Khả năng chịu được áp lực công việc - Kỹ năng tự chủ, nghiên cứu học hỏi tốt. - Khả năng giải quyết vấn đề linh hoạt - Sử dụng thành thạo phần mềm Microsoft Word, Excel, Power Point … - Có thể quản lý đội nhóm có nhiều thành viên | EXP: Chưa có kinh nghiệm",,,
3138,"TITLE: Kế Toán Kho | REQ: 02 năm kinh nghiệm với vị trí tương đươngTốt nghiệp Cao đẳng trở lên, các khối ngành Kế toán, Tài chính, Kinh tếSử dụng tốt Excel, nhanh nhạy với số liệu, ham học hỏiCẩn thận, tỉ mỉ, chi tiết, tinh thần trách nhiệm cao và gắn bó lâu dài với công việcCó kiến thức về kinh doanh online và thương mại điện tử là một lợi thếCó kiến thức về xuất nhập khẩu là một lợi thếBiết tiếng Anh hoặc tiếng Hoa là lợi thế | DESC: Tạo phiếu nhập, xuất, điều kho Chịu trách nhiệm số tồn trên các phần mềm và hệ thống của công ty (UPFOS, YONYOU, BRAVO)Hạch toán các nghiệp vụ liên quan đến kho lên phần mềm BRAVO, UPFOSĐối chiếu phiếu nhập xuất (bản cứng có ký tên) khớp với phiếu trên hệ thống Phụ trách rã tồn combo, tồn sàn, số tồn các hệ thốngBáo cáo tồn hằng ngày cho Kế toán trưởngVòng quay hàng tồn và các báo cáo phân tích tồn, báo cáo tức thời hoặc cố định sẽ qui định theo nhu cầu thực tế sử dụngKiểm kho thực tế, xử lý các vấn đề phát sinh (không thường xuyên - hoặc khi có yêu cầu từ Quản lý)Đối soát chi phí với Kho dịch vụ Các công việc khác theo sự hướng dẫn khác của cấp quản lý","DESIRED JOB: Nhân viên Marketing | SKILLS: - Trung thực, cẩn thận, có óc sáng tạo - Kỹ năng giao tiếp tốt (điện thoại, email…) - Khả năng thích ứng với công việc nhanh - Kỹ năng tổ chức và quản lý công việc hiệu quả - Khả năng chịu được áp lực công việc - Có khả năng xây dựng và làm việc theo đội nhóm - Khả năng nhận diện vấn đề nhanh - Kỹ năng tin học văn phòng thành thạo - Khả năng truyền cảm hứng | EXP: Dưới 1 năm",,,
2527,"TITLE: Academic Officer - English Test Prep | REQ: - Bachelor's Degree in English Pedagogy/English Linguistics from renowned universities- At least 2-year teaching experience in Test Preparation courses (e.g. TOEFL/ IELTS/TOEIC/SAT/etc)- Experience in learning course designing/lesson planning for various English courses is an advantage- IELTS 7.5+ with no band under 6.5 or equivalent- Good knowledge in educational technology tools and teaching assistance technological tools- Strong computer skills in Office tools, Gsuite tools, presentation & design platforms- A passion for high quality teaching and learning- A strong sense responsibility and attention to details | DESC: 1. Teaching materials construction- To construct and develop teaching materials (e.g., lesson plans/ presentation slides/ practice activities, etc.) following theassigned curriculum/syllabus- To ensure the quality of such teaching materials following the sets of content guidelines following each type of teachingmaterials- To build and expand extra activity banks for all course levels of each learning products2. Test materials construction- To build and categorize questions for the test bank of each assigned product following the curriculum design and testingrequirements- To make sure that the selected questions match with the assessment criteria3. Course content production- To edit/ organize/ synthesize multimedia resources for course content upload on LMS system- To categorize question lists/ activity lists/ following the curriculum design of each product- To participate in any course content production activities as requested4. Additional tasks- To support and cooperate with other academic teams as requested- To support cross-departmental assignments as requested","DESIRED JOB: Nhân viên Lái xe hạng C | SKILLS: - Muốn phấn đấu trở thành nhân viên lái xe ưu tú xuất sắc để nhận thưởng theo quy định của công ty - Muốn được nâng cao kiến thức, hoàn thiện bản thân khi tham gia làm việc ở môi trường chuyên nghiệp như công ty mình - Mong muốn sẽ tạo ra giá trị cốt lõi cho toàn công ty - Muốn được cống hiến hết mình bởi vì đây là niềm đam mê của tôi - Tôi mong muốn được gắn bó lâu dài với công ty để xây dựng sự nghiệp của bản thân một cách bền vững nhất | EXP: 1-3 năm",,,
3816,"TITLE: Nhân Viên Kế Toán Tổng Hợp Tại Mai Dịch, Cầu Giấy 12-15 Triệu (Mảng Nha/Spa) | REQ: - Tốt nghiệp Cao đẳng trở lên chuyên ngành kế toán, tài chính,…- Am hiểu Luật kinh tế, các qui phạm pháp luật liên quan đến kế toán tài chính, chế độ kế toán, các chuẩn mực kế toán, luật thuế GTGT, TNDN, TNCN,..- Sử dụng thành thạo các phần mềm kế toán liên quan (fast, misa,…), tin học văn phòng (đặc biệt là excel).- Kỹ năng tổng hợp, phân tích, đánh giá, kiểm tra.- Kỹ năng giao tiếp và giải quyết vấn đề- Khả năng tổ chức, sắp xếp và triển khai kế hoạch để thực hiện nhiệm vụ được phân công.- Có ít nhất từ 3 năm kinh nghiệm làm kế toán tổng hợp (ưu tiên ứng viên đã có kinh nghiệm trong lĩnh vực , chuỗi dịch vụ phòng khám nha/spa)- Cẩn thận, trung thực, có phẩm chất đạo đức nghề nghiệp, có ý thức chấp hành pháp luật. | DESC: - Báo cáo công việc chuyên môn, và các báo cáo kết quả công việc hàng ngày/tuần/tháng theo yêu cầu của Công ty.- Quản lý, lưu trữ chứng từ, sổ sách kế toán theo quy định.- Kiểm tra, kiểm soát đảm bảo việc hạch toán chính xác, trung thực, kịp thời, đầy đủ toàn bộ các nghiệp vụ phát sinh về tài sản - nguồn vốn của công ty.- Lập báo cáo quản trị theo yêu cầu.- Lập báo cáo tài chính, báo cáo thống kê,.. theo quy định.- Kê khai, báo cáo các loại thuế định kỳ theo quy định.- Thực hiện các công việc khác theo yêu cầu của Kế toán trưởng, Ban Giám đốc.","DESIRED JOB: Nhân viên lái xe hạng C | SKILLS: Khả năng thông thạo đường xá nhanh chóng Chăm chỉ, nhiệt tình, thực hiện công việc với thái độ nghiêm túc, có trách nhiệm, trung thực, minh bạch Nắm rõ các điều luật giao thông cũng như chú trọng tuân thủ luật giao thông Không uống rượu bia, tuyệt đối không sử dụng chất kích thích Có thể vận hành xe trên tuyến đường dài, không kể các khu vực thành phố hay địa bàn các tỉnh lân cận, vùng sâu vùng xa Có kỹ năng quản lý thời gian, quản lý tổ chức công việc tốt, dễ dàng thiết lập các mối quan hệ Tinh thần làm việc hoạt bát, chủ động giải quyết, xử lý tốt các vấn đề bất cập có thể xảy ra. | EXP: 5-10 năm",,,
3432,"TITLE: Nhân Viên Kinh Doanh Hỗ Trợ Npp | REQ: - Ưu tiên có kinh nghiệm ở vị trí nhân viên kinh doanh( chưa có kinh nghiệm sẽ được đào tạo)- Trung thực, nhanh nhẹn, nhiệt tình, có trách nhiệm với công việc- Có khả năng ăn nói, giao tiếp, đàm phán, thuyết phục- Có khả năng đi thị trường | DESC: - Chăm sóc khách hàng cũ được giao trên địa bàn- Khai thác các khách hàng mới trên địa bàn- Thúc đẩy doanh số- Tương tác và xây dựng mối quan hệ thân thiết với khách hàng- Báo cáo, kế hoạch, phương án kinh doanh- Hỗ trợ các bộ phận khác hoàn thành công việc- Thực hiện các nhiệm vụ khác theo yêu cầu của công ty","DESIRED JOB: Trợ giảng môn tiếng Anh | SKILLS: - Trung thực, nhiệt tình, trách nhiệm. - Giao tiếp, ứng xử với mọi người tốt - Có khả năng thích nghi nhanh với môi trường làm việc - Kỹ năng lên kế hoạch, tổ chức sắp xếp công việc. - Chịu được áp lực cao trong công việc - Kỹ năng làm việc nhóm hiệu quả - Khả năng nhận diện vấn đề nhanh - Thành thạo tin học văn phòng - Có thể quản lý đội nhóm có nhiều thành viên | EXP: Dưới 1 năm",,,
315,"TITLE: KẾ TOÁN TỔNG HỢP | REQ: Yêu cầu: •Trình độ cử nhân chuyên ngành kế toán, tài chính; •Nắm vững nghiệp vụ, kiến thức kế toán và thuế; •Tối thiểu 3 năm kinh nghiệm làm kế toán tổng hợp và đã từng quyết toán/ tham giá quyết toán thuế. •Sử dụng thành thạo phần mềm kế toán thông dụng (Misa…) và tin học văn phòng; •Trung thực, cẩn trọng, làm việc tỉ mỉ, bền bỉ với các con số. Các điều kiện ưu tiên khác: •Ưu tiên ứng viên đã làm tại các đơn vị hoạt động trong lĩnh vực xây dựng, nội thất có doanh thu từ 300 tỷ trở lên; •Có khả năng làm việc và thích nghi với môi trường làm việc cường độ cao •Ưu tiên nữ | DESC: : •Thu thập, xử lý thông tin, số liệu kế toán, chứng từ kế toán theo đúng chuẩn mực kế toán và các quy định của cơ quan thuế; •Lập các tờ khai, báo cáo thuế, báo cáo quyết toán, báo cáo tài chính tháng, quý, năm theo quy định; •Lập hồ sơ bảo lãnh thầu/tạm ứng/thanh toán •Lập hồ sơ vay vốn ngắn hạn, trung dài hạn và cung cấp đầy đủ hồ sơ, chứng từ theo yêu cầu của phía ngân hàng; •Theo dõi vốn vay và trả nợ vay. Quản lý hồ sơ vay vốn; •Lập báo cáo quản trị dòng tiền, doanh thu, chi phí; •Cung cấp số liệu và giải trình cho Ban Giám đốc/ Các cơ quan chức năng/ Cơ quan thuế khi có yêu cầu; •Kiểm soát, lưu trữ hồ sơ chứng từ sổ sách; •Thực hiện các công việc khác theo chỉ đạo.","DESIRED JOB: Nhân viên marketing | SKILLS: - Trung thực, cẩn thận, có óc sáng tạo - Kỹ năng thuyết trình tốt - Khả năng thích ứng với công việc nhanh - Kỹ năng lên kế hoạch, tổ chức sắp xếp công việc. - Có khả năng làm việc dưới áp lực cao - Có khả năng xây dựng và làm việc theo đội nhóm - Khả năng tìm kiếm giải pháp và lựa chọn các giải pháp tối ưu - Sử dụng thành thạo phần mềm Microsoft Word, Excel, Power Point … - Khả năng truyền cảm hứng | EXP: Dưới 1 năm",,,
2163,"TITLE: Nodejs Developer | REQ: - 3+ years in project development-Good English communication- Strong proficiency with JavaScript (CoffeeScript depending on your technology stack)- Knowledge of Node.js and frameworks available for it such as Express, StrongLoop, etc)- Understanding the nature of asynchronous programming and its quirks and workarounds- Good understanding of server-side templating languages ( Jade, EJS, etc)- Good understanding of server-side CSS preprocessors (Stylus, Less, etc)- Basic understanding of front-end technologies, such as HTML5, and CSS3- Understanding accessibility and security compliance- User authentication and authorization between multiple systems, servers, and environments- Integration of multiple data sources and databases into one system- Understanding fundamental design principles behind a scalable application- Understanding differences between multiple delivery platforms, such as mobile vs. desktop, and optimizing output to match the specific platform- Creating database schemas that represent and support business processes- Implementing automated testing platforms and unit tests- Proficient understanding of code versioning tools, such as Git- Fluent in English communication | DESC: - Integration of user-facing elements developed by front-end developers with server side logic. - Writing reusable, testable, and efficient code. - Design and implementation of low-latency, high-availability, and performant applications. - Implementation of security and data protection. - Integration of data storage solutions (databases, key-value stores, blob stores, etc.)","DESIRED JOB: Trợ giảng môn tiếng Anh | SKILLS: - Trung thực, nhiệt tình, trách nhiệm. - Giao tiếp, ứng xử với mọi người tốt - Có khả năng thích nghi nhanh với môi trường làm việc - Kỹ năng lên kế hoạch, tổ chức sắp xếp công việc. - Chịu được áp lực cao trong công việc - Kỹ năng làm việc nhóm hiệu quả - Khả năng nhận diện vấn đề nhanh - Thành thạo tin học văn phòng - Có thể quản lý đội nhóm có nhiều thành viên | EXP: Dưới 1 năm",,,
3405,"TITLE: Điều Dưỡng Viên Toàn Thời Gian (Thu nhập từ 10 triệu trở lên) | REQ: Tốt nghiệp Cao đẳng, Đại học chuyên ngành điều dưỡng (Ưu tiên ứng viên tốt nghiệp từ các trường ĐH Y HN, ĐH Điều dưỡng Nam Định, ĐH Thăng Long, CĐ Y tế Bạch Mai, CĐ Y tế Hà Nội, CĐ Quân Y…); Ứng viên đã có chứng chỉ hành nghề sẽ có nhiều ưu đãi về chế độ và cơ hội quản lý đội nhóm; | DESC: -Thực hiện các công việc chuyên môn chăm sóc bệnh nhân tại nhà bệnh nhân hoặc tại phòng khám (Các dịch vụ bao gồm: Hỗ trợ khám bệnh, tiêm truyền theo đơn, thay băng, cắt chỉ, đặt sonde, hỗ trợ thở, hút đờm dãi,…); -Hỗ trợ bác sỹ trong quá trình khám bệnh cho Khách hàng tại Phòng khám và tại nhà bệnh nhân; -Điều dưỡng viên mới ra trường sẽ được đào tạo và đăng ký thực hành với Sở Y Tế Hà Nội để cấp chứng chỉ hành nghề sau 9 tháng theo chính sách đào tạo của công ty; -Làm việc theo sự phân công và điều động của Điều dưỡng trưởng, Bác sĩ phụ trách chuyên môn kỹ thuật của Phòng khám và Ban giám đốc; -Phối hợp cùng các bộ phận khác để tiếp đón Khách hàng và triển khai các dịch vụ của Phòng khám; -Thời gian làm việc: Từ 8 giờ sáng đến 5 giờ chiều hoặc xoay ca (tùy chọn) và chế độ 06 ngày nghỉ/tháng.","DESIRED JOB: Phục vụ, Phiên dịch | SKILLS: Ngoại ngữ, làm việc nhóm, thái độ làm việcBiết lắng nghe tiếp thu ý kiến của đồng nghiệp và cấp trênChăm chỉ, chịu khó tìm hiểu các vấn đề trong công việc và cuộc sốngTinh thần trách nhiệm trong công việcChịu được áp lực trong công việcHòa đồng, vui vẻ với đồng nghiệp | EXP: Dưới 1 năm",,,
2227,"TITLE: Mobile Developer (Flutter) - HCM | REQ: Tốt nghiệp Đại Học hoặc Cao Đẳng trở lên các chuyên ngành Công nghệ thông tin.Có 1 năm kinh nghiệm trở lên làm với Flutter và ưu tiên biết về IOS Native.Có kinh nghiệm về handle với Restful API (Back-end), dùng third-party libraries.Có kiến thức tốt về OOP, Data Structures, Algorithm, tối ưu hóa hiệu suất ứng dụng Flutter.Kĩ năng giải quyết vấn đề trong công việc.Chủ động giao tiếp, giao lưu với các members trong công việc.Thành thạo về hệ thống quản lý source code Git. | DESC: Lập trình ứng dụng di động bằng Flutter cho công ty theo thiết kế.Phát triển chuyên sâu dần về công nghệ mobile và Front nói chung.Tối ưu trải nghiệm người dùng, tập trung vào tốc độ xử lý trên mobile.Tìm hiểu các framework mới, ứng dụng vào App đang phát triển.Tuân thủ quy trình và task được giao bởi leader.","DESIRED JOB: Nhân viên lái xe hạng D | SKILLS: - Năng động, hoạt bát trong các hoạt động tập thể - Kỹ năng giao tiếp linh hoạt, có khả năng thuyết trình và trình bày - Có khả năng thích nghi nhanh với môi trường làm việc - Kỹ năng tổ chức và quản lý công việc hiệu quả - Khả năng chịu được áp lực công việc - Có khả năng xây dựng và làm việc theo đội nhóm - Khả năng tìm kiếm giải pháp và lựa chọn các giải pháp tối ưu - Thành thạo tin học văn phòng - Khả năng truyền đạt thông tin hiệu quả | EXP: Trên 10 năm",,,
2956,"TITLE: Nhân viên giao nhận chăm sóc khach hàng | REQ: - Trình độ: cấp 2 trở lên - Không cần kinh nghiệm, ưu tiên sinh viên mới tốt nghiệp, công ty sẽ đào tạo miễn phí - Sử dụng Vi tính văn phòng là lợi thế - Có xe, điện thoại - Sức khỏe tốt, chăm chỉ, không ngại khó - Nam Tuổi dưới 30 tuổi | DESC: - Chăm sóc khách hàng, tư vấn phát triển thị trường ( nếu có), quản lý đơn hàng thuộc khu vực phụ trách - Giao nhận mẫu và hàng hóa: giao nhận mẫn hoặc hàng hóa thuộc khu vực TPHCM - Các công việc khác liên quan đến chuyên môn nghiệp vụ","DESIRED JOB: Nhân viên lái xe bằng D | SKILLS: - Tiếp thu tốt các kiến thức lái xe, - Có trí nhớ lâu. - Ý thức trách nhiệm tốt với khách trên xe và hàng hóa, đảm bảo an toàn cho người và hàng hóa trên xe. - Thành thạo ngôn ngữ tiếng Anh, Hàn Quốc, phục vụ tốt cho công việc với khách nước ngoài. - Có thể sử dụng các phần mềm quản lý hệ thống xe; phần mềm tính km; phần mềm tính tiền đối với xe taxi, xe dịch vụ. - Có thể sắp xếp thời gian cho công việc, có thể đi công tác theo xe lâu. - Có thể sắp xếp lịch lái xe ổn định, sẵn sàng cho công việc. - Có sức khỏe tốt để phục vụ công việc lái xe. | EXP: 5-10 năm",,,
4943,"TITLE: Lập Trình Viên Fullstack (Đi Làm Sau Tết) | REQ: - Nam/Nữ, từ 25 đến 35 tuổi- Tốt nghiệp đại học chính quy, ngành CNTT, Điện tử viễn thông, Toán tin; Ưu tiên sinh viên tốt nghiệp trường Đại học Bách Khoa, Đại học Khoa học tự nhiên, Đại học Công nghệ, Học viện bưu chính viễn thông- Thành thạo các kỹ thuật trong .NET technology: C thăng, ASP.NET WebForms, .NET MVC ADO.NET, Webservice, XML…- Có kinh nghiệm các kỹ thuật lập trình Website: HTML, CSS, JS, Ajax, jQuery…- Hiểu biết tốt về Design pattern ( Singleton, factory … ),OOP, SOAP services, Web API- Sử dụng thành thạo các công cụ quản lý Source Code như Git, SVN…;- Thành thạo RESTful, SOAP.- Đã làm việc trên: Oracle hoặc có kinh nghiệm trên các hệ quản trị cơ sở dữ liệu khác: MSSQL server, MySQL, NonSQL…- Hiểu biết và có kinh nghiệm về xây dựng hệ thống bán hàng trực tuyến, php,java là một lợi thế- Có khả năng tự học tập, tra cứu và đọc hiểu tiếng Anh chuyên ngành- Có khả năng làm việc độc lập hoặc làm việc theo nhóm | DESC: - Tham gia phát triển sản phẩm là các hệ thống về thương mại điện tử, hệ thống Loyalty và sản phẩm khác…- Tham gia phát triển core, backend, frontend các dự án, sản phẩm của công ty.- Lập trình xây dựng sản phẩm cho các hệ thống với đối tác là các doanh nghiệp, các tổ chức hợp tác.- Lập trình, xây dựng API cho các dịch vụ của công ty theo sự phân công của trưởng bộ phận.- Công việc khác:• Phân tích thiết kế hệ thống, phân tích thiết kế CSDL.• Triển khai hệ thống, hỗ trợ dự án.","DESIRED JOB: Nhân viên lái xe nâng | SKILLS: - Nắm rõ luật giao thông và luôn chấp hành nghiêm chỉnh luật giao thông khi tham gia trên đường - Luôn ý thức được hành vi của bản thân khi đang điều khiển phương tiện giao thông trên đường - Tuân thủ đúng quy định mà Nhà nước và doanh nghiệp đề ra đối với nghiệp vụ lái xe như chạy đúng tốc độ, không sử dụng rượu bia hoặc các chất kích thích khác, không lái xe khi không đủ tỉnh táo,... - Có khả năng ghi nhớ đường cực tốt, chỉ cần đi một lần là nhớ - Có tính cần cù, chăm chỉ và siêng năng trong khi làm việc - Luôn đặt công việc là ưu tiên hàng đầu - Có kỹ năng giải quyết các vấn đề phát sinh trong quá trình làm việc hiệu quả | EXP: 1-3 năm",,,
2103,"TITLE: Nodejs Developer | REQ: - 3+ years in project development-Good English communication- Strong proficiency with JavaScript (CoffeeScript depending on your technology stack)- Knowledge of Node.js and frameworks available for it such as Express, StrongLoop, etc)- Understanding the nature of asynchronous programming and its quirks and workarounds- Good understanding of server-side templating languages ( Jade, EJS, etc)- Good understanding of server-side CSS preprocessors (Stylus, Less, etc)- Basic understanding of front-end technologies, such as HTML5, and CSS3- Understanding accessibility and security compliance- User authentication and authorization between multiple systems, servers, and environments- Integration of multiple data sources and databases into one system- Understanding fundamental design principles behind a scalable application- Understanding differences between multiple delivery platforms, such as mobile vs. desktop, and optimizing output to match the specific platform- Creating database schemas that represent and support business processes- Implementing automated testing platforms and unit tests- Proficient understanding of code versioning tools, such as Git- Fluent in English communication | DESC: - Integration of user-facing elements developed by front-end developers with server side logic. - Writing reusable, testable, and efficient code. - Design and implementation of low-latency, high-availability, and performant applications. - Implementation of security and data protection. - Integration of data storage solutions (databases, key-value stores, blob stores, etc.)","DESIRED JOB: Nhân viên Marketing | SKILLS: - Trung thực, cẩn thận, có óc sáng tạo - Kỹ năng giao tiếp tốt (điện thoại, email…) - Khả năng thích ứng với công việc nhanh - Kỹ năng tổ chức và quản lý công việc hiệu quả - Khả năng chịu được áp lực công việc - Có khả năng xây dựng và làm việc theo đội nhóm - Khả năng nhận diện vấn đề nhanh - Kỹ năng tin học văn phòng thành thạo - Khả năng truyền cảm hứng | EXP: Dưới 1 năm",,,
1371,"TITLE: [QUẬN 9] - TUYỂN NV BÁN HÀNG CA HÀNH CHÍNH | REQ: Nam/nỮ từ 19 - 27 tuổi, Thân thiện, trung thực, nhiệt tình, giao tiếp tốt; Có kỹ năng excel cơ bản; KHÔNG YÊU CẦU KINH NGHIỆM, BẰNG CẤP | DESC: - LÀM VIỆC TẠI: SỐ 215 Lê Văn Viêt, Hiệp Phú, quận 9, TP Hồ Chí Minh - THỜI GIAN: 8:20 - 18:00, nghỉ trưa 1.5 tiếng, tháng có 3 ngày nghỉ Lịch sự, vui vẻ chào đón khách hàng vào thanh toán hóa đơn mua hàng; Lập và xuất hóa đơn bán hàng trên phần mềm kế toán; Nắm bắt và cập nhật nhanh các sản phẩm có trong cửa hàng; Thu tiền bán hàng, dịch vụ; Thực hiện các báo cáo liên quan đến công việc kế toán bán hàng; Bàn giao tiền và tài sản cho nhân viên thu ngân sau ca làm việc của mình; Hỗ các công việc khác theo yêu cầu cửa hàng trưởng.","DESIRED JOB: Nhân viên Lái xe hạng B2 | SKILLS: Khả năng thông thạo đường xá nhanh chóng Chăm chỉ, nhiệt tình, thực hiện công việc với thái độ nghiêm túc, có trách nhiệm, trung thực, minh bạch Nắm rõ các điều luật giao thông cũng như chú trọng tuân thủ luật giao thông Không uống rượu bia, tuyệt đối không sử dụng chất kích thích Có thể vận hành xe trên tuyến đường dài, không kể các khu vực thành phố hay địa bàn các tỉnh lân cận, vùng sâu vùng xa Có kỹ năng quản lý thời gian, quản lý tổ chức công việc tốt, dễ dàng thiết lập các mối quan hệ Tinh thần làm việc hoạt bát, chủ động giải quyết, xử lý tốt các vấn đề bất cập có thể xảy ra. | EXP: Trên 10 năm",,,
4072,"TITLE: Quản Lý Nhà Hàng (Thu Nhập Lên Đến 25 Triệu) | REQ: - Yêu cầu: Tối thiểu >5 năm kinh nghiệm ở vị trí quản lý khác sạn nhà hàng lớn.- Hiểu biết sâu về ẩm thực.- Tiếng Anh giao tiếp tốt.- Thành thạo vi tính văn phòng- Kỹ năng lập kế hoạch- Kỹ năng lãnh đạo- Kỹ năng tổ chức, quản lý và giám sát công việc.- Kỹ năng phân tích, tổng hợp, báo cáo.- Kỹ năng giao tiếp.- Có khả năng chịu được áp lực cao trong công việc. | DESC: - Quản lý và chịu trách nhiệm hoạt động kinh doanh, vận hành của nhà hàng- Xây dựng các quy trình, quy định, hướng dẫn nghiệp vụ áp dụng cho nhà hàng.- Xây dựng các tiêu chuẩn về chất lượng món ăn, thức uống, phục vụ, vệ sinh…cho nhà hàng.- Quản lý nhân sự, tham gia tuyển dụng và đào tạo nhân viên nhà hàng.- Lên được định biên chi phí cost và kiểm soát doanh thu hàng tháng.- Đảm bảo chất lượng sản phẩm và chất lượng dịch vụ tại nhà hàng.- Chịu trách nhiệm giải quyết tình huống và xử lý kịp thời các phản hồi khiếu nại của khách hàng- Quản lý chặt chẽ số lượng tài sản, công cụ dụng cụ cần thiết cho vận hành nhà hàng- Triển khai, kiểm tra việc sử dụng hệ thống nhận diện thương hiệu trong nhà hàng.- Đại diện cho nhà hàng trong việc giải quyết tất cả mối quan hệ với các cơ quan nhà nước, các tổ chức..liên quan đến nhà hàng.- Báo cáo công việc định kỳ và theo yêu cầu cấp trên.- Các công việc khác theo sự phân công của cấp trên.2. Tiêu chuẩn yêu cầu:","DESIRED JOB: Nhân viên bán hàng - Nhân viên khinh doanh | SKILLS: Biết lắng nghe tiếp thu ý kiến của đồng nghiệp và cấp trênChăm chỉ, chịu khó tìm hiểu các vấn đề trong công việc và cuộc sốngTinh thần trách nhiệm trong công việcChịu được áp lực trong công việcHòa đồng, vui vẻ với đồng nghiệp- Cẩn thận trong từng công việc và tổng kết đánh giá lại tình hình thực hiện để rút kinh nghiệm cho những nhiệm vụ sắp tới. - Có khả năng nắm bắt tâm lý đối tác để các cuộc trao đổi thông tin diễn ra thuận lợi. - Lập các báo cáo, thành thạo các kỹ năng sử dụng hàm tính toán trong Excel, làm các slide trình chiếu trên Powerpoint. - Có khả năng thuyết trình lưu loát, tự tin trước đám đông. - Có thể soạn thảo các hợp đồng và viết báo cáo công việc bằng tiếng Anh. - Biết sử dụng nhiều phần mềm tin học văn phòng chuyên nghiệp để quản lý các kế hoạch công việc được thực hiện đúng thời gian, đảm bảo tiến độ. | EXP: Chưa có kinh nghiệm",,,
742,"TITLE: Nhân Viên Quản Lý Đơn Hàng | REQ: 1. Tốt nghiệp Đại học/cao đẳng 2. Có kinh nghiệm 2 - 3 năm tại vị trí tương đương (hàng dệt kim)3. Hiểu biết kỹ lưỡng về phát triển sản phẩm và quy trình tìm nguồn cung ứng4. Có kiến thức về sản phẩm dệt may và kỹ thuật, nguyên phụ liệu.5. Khả năng đánh giá nhà cung cấp và dự báo rủi ro trong hợp tác.6. Có trách nhiệm, thành thạo kỹ năng giao tiếp, tạo dựng từng mối quan hệ và kỹ năng làm việc nhóm.7. Có khả năng làm việc với tất cả các cấp và phải có khả năng thích ứng với các phong cách làm việc khác nhau. | DESC: 1. Xây dựng kế hoạch mua theo mùa và kế hoạch chi tiết theo đơn hàng với nhà máy và nội bộ2. Phát triển mẫu mã sản phẩm3. Đảm bảo đồng bộ sản xuất đúng với kế hoạch của nhà máy4. Kiểm tra và giám sát báo giá, đàm phán giá đảm bảo tối ưu hóa giá vốn5. Trình duyệt đơn hàng/hợp đồng/phụ lục theo đúng quy trình6. Phân công và sắp xếp công việc cho các nhân viên trong team phù hợp với kế hoạch.7. Kiểm soát tiến độ hoạt động mua hàng cung ứng theo kế hoạch chung8. Triển khai theo dõi tiến độ sản xuất thực tế, xuất nguyên phụ liệu cho đơn vị gia công9. Giải quyết các vấn đề phát sinh tại nhà cung cấp về tiến độ giao hàng, quyết toán nguyên phụ liệu, hàng hóa và các khiếu nại nếu có10. Báo cáo tiến độ theo tuần, tháng, mùa của từng mã hàng","DESIRED JOB: Nhân viên lái xe bằng B2 | SKILLS: + Có khả năng thu thập, phân tích thông tin và lên kế hoạch cho chuỗi cung ứng + Khả năng thích ứng và tính linh hoạt khi làm việc với các chuỗi cung ứng + Khả năng giữ bình tĩnh dưới áp lực + Kỹ năng giải quyết vấn đề hiệu quả + Làm việc có trách nhiệm và luôn cố gắng hoàn thành công việc đúng hạn + Hiểu biết về hậu cần và chuỗi cung ứng + Liên tục tìm kiếm cải tiến quy trình cung ứng hàng hóa + Kỹ năng quản lý và theo dõi tiến độ dự án + Kỹ năng quản lý thời gian và chi phí + Có khả năng quản lý và giải tỏa căng thẳng | EXP: 5-10 năm",,,
